<<<<<<< HEAD
127.0.0.1 - - [08/Mar/2024:09:08:08 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:27:39 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:27:39 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:27:39 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:27:39 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:27:40 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:27:40 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:27:40 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:27:40 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:27:40 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:28:21 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 200 5195
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:28:21 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:28:21 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:28:21 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:28:22 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:28:22 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:36:00 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:36:00 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:36:00 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:36:00 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:39:46 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 200 5302
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:39:46 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:41 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 200 5315
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:41 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:44 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:44 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:44 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:44 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:44 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:44 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:52 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 200 5331
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:52 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:52 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:52 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:52 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:52 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:53 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:53 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:53 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:53 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:53 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:53 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:53 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:40:53 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:42:58 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 200 5518
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:42:59 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:42:59 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:43:08 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 200 5518
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:43:08 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:43:11 +0900] "GET /jspProject/ajaxMyWorld/worldDelete.jsp?num=27 HTTP/1.1" 200 485
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:43:11 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 472
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:43:12 +0900] "GET /jspProject/ajaxMyWorld/worldDelete.jsp?num=26 HTTP/1.1" 200 485
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:43:12 +0900] "GET /jspProject/ajaxMyWorld/worldDelete.jsp?num=26 HTTP/1.1" 200 485
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:43:12 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:43:12 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:17 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 200 5636
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:17 +0900] "GET /jspProject/image/avata/b1.png HTTP/1.1" 200 10341
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:17 +0900] "GET /jspProject/image/avata/b2.png HTTP/1.1" 200 8636
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:17 +0900] "GET /jspProject/image/avata/b3.png HTTP/1.1" 200 7593
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:17 +0900] "GET /jspProject/image/avata/b6.png HTTP/1.1" 200 9853
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:17 +0900] "GET /jspProject/image/avata/b5.png HTTP/1.1" 200 9285
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:17 +0900] "GET /jspProject/image/avata/b4.png HTTP/1.1" 200 7593
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:17 +0900] "GET /jspProject/image/avata/b8.png HTTP/1.1" 200 16977
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:17 +0900] "GET /jspProject/image/avata/b9.png HTTP/1.1" 200 17666
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:17 +0900] "GET /jspProject/image/avata/b10.png HTTP/1.1" 200 17863
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:17 +0900] "GET /jspProject/image/avata/b7.png HTTP/1.1" 200 9092
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:17 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:18 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:18 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:19 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:19 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:19 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:19 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:20 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:20 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:20 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:20 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:21 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:21 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:21 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:21 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:21 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:21 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:21 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:21 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:22 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:22 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:22 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:22 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:22 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:22 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:22 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:22 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:23 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:23 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:23 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:23 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:23 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:23 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:23 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:23 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:23 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:23 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:24 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:24 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:30 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:30 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:31 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:31 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:31 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:31 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:31 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:31 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:31 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:31 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:31 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:31 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:04:44 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 200 5520
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:04:44 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:04:45 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:04:45 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:35 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:35 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:35 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:35 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:36 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:36 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:36 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:36 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:36 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:36 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:36 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:36 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:36 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:36 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:36 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:36 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:37 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:37 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:37 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:37 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:37 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:37 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:37 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:37 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:37 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:37 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:38 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:38 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:38 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:38 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:38 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:38 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:38 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:38 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:38 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:38 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:45 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 200 5560
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:45 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:46 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:05:46 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:08:50 +0900] "POST /jspProject/ajaxMyWorld/worldInsert.jsp HTTP/1.1" 200 487
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:08:50 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 471
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:08:54 +0900] "GET /jspProject/ajaxMyWorld/worldDelete.jsp?num=28 HTTP/1.1" 200 485
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:08:54 +0900] "GET /jspProject/ajaxMyWorld/worldDelete.jsp?num=28 HTTP/1.1" 200 485
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:08:54 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:08:54 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:10:14 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:10:14 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:10:15 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:10:15 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:36:06 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:36:06 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:36:07 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:36:07 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:36:20 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:36:20 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:36:20 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:36:20 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:36:20 +0900] "GET /jspProject/ajaxMyWorld/myWorld.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Mar/2024:10:36:20 +0900] "GET /jspProject/ajaxMyWorld/worldList.jsp HTTP/1.1" 200 362
